,period,geolevel,geoitem,v2801_vh_bedr_tot,v2801_vh_dr_tot,v2801_vh_ds_auto,v2801_vh_ds_fiets,v2801_vh_ds_gewnowap,v2801_vh_ds_handtas,v2801_vh_ds_tot,v2801_vh_ds_voert,v2801_vh_ds_wap,v2801_vh_ds_winkel,v2801_vh_ds_woning,v2801_vh_ds_zakrol,v2801_vh_ifg_fys,v2801_vh_ifg_psych,v2801_vh_ifg_sx,v2801_vh_scha_auto,v2801_vh_scha_eig,v2801_vh_scha_graff,v2801_vh_totcrim
1623,2016,gemeente,11037,47,48,8,29,8,0,344,76,7,11,72,21,24,13,1,39,95,0,869
1624,2016,gemeente,11038,24,7,4,40,1,0,215,31,1,30,16,16,19,7,1,24,54,4,477
1625,2016,gemeente,11039,67,73,9,61,5,0,386,35,3,28,103,8,30,20,0,39,87,1,973
1626,2016,gemeente,11040,247,191,12,173,26,0,912,160,2,114,143,26,117,55,5,130,254,2,2498
1627,2016,gemeente,11044,31,123,8,39,11,0,280,52,1,18,62,9,28,25,1,44,95,1,828
1628,2016,gemeente,11050,126,25,2,53,10,2,514,46,6,119,74,72,14,9,1,33,54,1,978
1629,2016,gemeente,11052,84,21,8,32,2,0,266,53,3,11,59,12,26,18,2,40,60,0,712
1630,2016,gemeente,11053,49,120,3,64,7,0,332,45,2,16,61,4,48,27,0,35,84,1,1065
1631,2016,gemeente,11054,29,31,4,23,1,0,225,23,0,10,82,4,23,8,1,27,57,1,566
1632,2016,gemeente,11055,63,50,8,72,2,0,383,36,1,16,109,7,24,14,0,28,100,3,974
1633,2016,gemeente,11056,73,42,8,114,14,0,478,103,4,33,60,10,56,26,2,73,136,4,1208
1634,2016,gemeente,11057,30,74,4,56,4,0,314,32,1,16,78,11,28,33,1,24,76,1,834
1635,2016,gemeente,12002,61,18,3,18,1,0,86,12,0,5,10,5,19,10,0,10,29,7,399
1636,2016,gemeente,12005,24,73,2,16,1,0,156,19,1,5,38,1,10,6,1,19,43,0,488
1637,2016,gemeente,12007,90,46,7,57,10,1,321,57,1,18,51,8,39,16,2,56,113,5,969
1638,2016,gemeente,12009,35,139,3,79,8,0,346,43,1,16,57,22,24,19,0,47,99,2,1108
1639,2016,gemeente,12014,95,162,6,114,11,1,529,37,8,32,59,33,103,53,1,49,153,5,2005
1640,2016,gemeente,12021,133,253,10,195,16,1,842,70,8,95,107,49,88,42,6,104,248,22,2745
1641,2016,gemeente,12025,414,886,33,870,102,3,2988,222,16,339,300,191,162,85,9,307,713,28,8233
1642,2016,gemeente,12026,140,48,3,81,3,0,281,35,1,8,52,5,26,22,1,37,96,1,929
1643,2016,gemeente,12029,20,70,0,17,2,0,179,30,0,11,36,5,22,18,1,16,46,0,514
1644,2016,gemeente,12035,25,78,5,56,4,0,326,40,0,44,60,6,29,23,0,27,68,1,837
1645,2016,gemeente,12040,101,155,9,106,30,7,655,74,4,31,98,40,55,17,3,69,174,1,1990
1646,2016,gemeente,12041,49,51,12,84,8,1,356,39,2,14,64,4,33,37,2,35,108,0,1018
1647,2016,gemeente,13001,53,69,8,73,4,0,292,18,1,13,39,2,13,12,1,20,51,0,881
1648,2016,gemeente,13002,5,12,1,5,2,0,40,4,0,1,7,0,2,1,0,2,15,0,117
1649,2016,gemeente,13003,32,65,7,48,2,0,287,17,4,5,82,6,25,9,1,12,36,1,687
1650,2016,gemeente,13004,60,35,8,55,6,0,291,20,1,1,91,0,14,10,0,20,87,3,733
1651,2016,gemeente,13006,22,16,2,25,5,0,141,15,0,0,17,20,15,2,0,14,35,0,329
1652,2016,gemeente,13008,85,358,15,211,14,0,947,61,2,71,152,51,53,18,0,76,167,4,2241
1653,2016,gemeente,13010,25,51,6,48,2,0,205,15,1,6,41,1,17,8,0,2,18,1,517
1654,2016,gemeente,13011,84,111,12,213,19,3,859,66,2,56,102,58,45,23,2,14,36,0,1669
1655,2016,gemeente,13012,11,13,4,16,1,0,116,9,1,5,17,2,17,3,2,2,5,0,260
1656,2016,gemeente,13013,71,44,5,14,5,0,190,13,1,10,39,2,27,11,0,4,30,0,649
1657,2016,gemeente,13014,70,179,17,92,3,0,571,99,2,26,88,13,28,17,3,14,54,2,1429
1658,2016,gemeente,13016,49,26,1,20,2,0,97,13,0,3,15,0,18,23,0,6,23,0,385
1659,2016,gemeente,13017,42,29,5,56,1,0,343,26,0,3,77,8,12,8,2,24,79,1,735
1660,2016,gemeente,13019,54,115,12,45,6,0,280,31,0,4,54,4,15,6,0,18,59,0,715
1661,2016,gemeente,13021,18,27,5,11,1,0,157,12,2,18,26,26,13,5,0,17,31,0,330
1662,2016,gemeente,13023,30,74,2,41,2,0,165,14,0,4,27,2,21,16,1,9,37,0,580
1663,2016,gemeente,13025,65,192,8,211,19,2,897,116,5,78,107,48,41,31,4,34,102,3,1914
1664,2016,gemeente,13029,28,28,3,51,3,0,234,14,1,9,42,19,10,5,0,6,10,0,472
1665,2016,gemeente,13031,37,39,3,33,5,0,188,24,1,12,22,1,8,6,0,23,55,6,536
1666,2016,gemeente,13035,46,120,11,28,4,0,212,37,5,3,42,2,19,8,1,30,63,1,751
1667,2016,gemeente,13036,36,28,3,29,2,0,155,22,1,5,28,3,11,7,1,6,33,3,404
1668,2016,gemeente,13037,36,23,6,39,3,0,169,14,0,3,24,2,22,14,0,11,37,0,482
1669,2016,gemeente,13040,181,317,11,430,60,1,1840,121,9,238,224,71,92,29,3,139,378,11,4148
1670,2016,gemeente,13044,14,13,3,17,1,0,95,4,0,1,10,5,9,10,0,2,4,0,236
1671,2016,gemeente,13046,21,17,4,28,4,0,129,17,0,16,22,1,12,3,0,16,47,1,377
1672,2016,gemeente,13049,128,71,4,56,8,0,400,40,1,32,65,19,48,17,2,15,41,0,1091
1673,2016,gemeente,13053,35,48,7,16,5,0,177,14,1,7,39,7,19,6,0,14,41,0,463
1674,2016,gemeente,21001,438,568,238,173,938,53,6262,2028,91,396,702,698,360,110,14,516,1075,35,14152
1675,2016,gemeente,21002,107,134,21,85,70,3,963,220,13,74,173,58,70,38,3,113,212,35,2371
1676,2016,gemeente,21003,72,80,35,30,121,8,990,279,13,73,186,62,59,16,1,95,169,11,2214
1677,2016,gemeente,21004,1597,1866,312,993,2229,109,20685,4413,262,836,1243,4299,640,174,16,1035,2497,188,40394
1678,2016,gemeente,21005,195,339,37,137,113,4,1730,369,18,66,306,157,94,66,0,183,349,46,4258
1679,2016,gemeente,21006,177,123,46,85,116,9,1432,245,19,64,283,123,91,58,2,139,275,11,3485
1680,2016,gemeente,21007,177,247,63,95,154,10,1749,482,43,35,284,142,130,65,2,166,363,42,4865
1681,2016,gemeente,21008,49,94,32,34,82,3,720,203,12,14,163,28,60,41,2,90,160,5,1788
1682,2016,gemeente,21009,499,1056,129,375,421,17,5522,1205,50,295,573,908,218,101,6,391,915,172,12215
1683,2016,gemeente,21010,116,249,67,171,187,21,2063,468,24,76,383,168,129,40,0,176,357,14,4115
1684,2016,gemeente,21011,48,271,25,36,89,2,622,133,11,2,106,55,56,13,1,88,168,12,1816
1685,2016,gemeente,21012,313,1050,155,175,520,32,3997,1291,58,70,495,371,262,69,6,321,715,25,10118
1686,2016,gemeente,21013,238,584,73,169,381,19,4021,821,56,112,390,692,163,56,5,215,483,53,9118
1687,2016,gemeente,21014,138,174,28,54,143,6,1201,256,32,13,105,247,97,28,3,102,237,6,3429
1688,2016,gemeente,21015,471,488,163,198,435,22,4722,956,89,79,714,785,301,165,3,367,680,25,12265
1689,2016,gemeente,21016,336,393,96,143,208,21,2959,586,31,138,567,259,159,77,4,291,577,63,6904
1690,2016,gemeente,21017,76,125,20,46,50,6,721,209,5,10,126,49,45,47,0,96,179,11,1792
1691,2016,gemeente,21018,194,348,58,194,115,5,1875,262,20,97,329,165,109,75,3,226,379,27,4527
1692,2016,gemeente,21019,107,141,26,98,73,4,1093,228,14,24,243,87,61,50,0,135,228,14,2637
1693,2016,gemeente,23002,99,63,25,80,22,3,701,110,6,23,205,22,53,36,2,86,177,4,1870
1694,2016,gemeente,23003,89,48,17,41,21,1,586,127,6,18,226,11,24,19,0,88,160,13,1381
1695,2016,gemeente,23009,8,2,1,1,0,0,42,1,0,0,19,0,2,6,0,4,9,0,105
1696,2016,gemeente,23016,147,173,37,98,44,2,1097,207,12,37,364,26,80,27,1,96,211,9,2726
1697,2016,gemeente,23023,13,2,2,11,3,0,121,24,0,6,41,0,9,16,1,10,35,0,307
1698,2016,gemeente,23024,15,7,2,3,0,0,111,12,0,0,46,2,18,9,2,6,42,1,327
1699,2016,gemeente,23025,103,63,25,36,30,2,718,101,6,34,265,22,59,26,0,88,167,6,1727
1700,2016,gemeente,23027,119,120,19,212,47,4,1032,140,10,60,234,43,62,41,3,163,333,11,2661
1701,2016,gemeente,23032,9,8,1,7,4,0,147,29,0,0,71,0,10,1,0,7,41,0,293
1702,2016,gemeente,23033,21,40,8,14,3,1,148,23,1,4,38,3,13,6,0,20,49,6,414
1703,2016,gemeente,23038,20,20,2,43,6,0,217,40,0,17,38,7,9,4,0,20,49,0,471
1704,2016,gemeente,23039,23,7,0,47,0,0,151,15,0,7,32,5,14,9,1,12,30,2,421
1705,2016,gemeente,23044,57,30,7,77,2,0,243,33,0,9,43,9,23,40,0,74,113,0,769
1706,2016,gemeente,23045,41,40,12,78,7,0,335,34,0,19,74,4,24,14,5,35,78,2,839
1707,2016,gemeente,23047,69,73,10,14,9,0,402,109,3,33,56,8,36,13,0,59,84,2,1077
1708,2016,gemeente,23050,49,31,6,23,8,0,308,47,0,15,124,6,35,19,2,34,71,0,744
1709,2016,gemeente,23052,57,26,5,37,6,0,199,25,0,10,51,6,13,16,0,32,62,1,623
1710,2016,gemeente,23060,51,23,1,55,3,0,190,38,1,6,31,5,15,9,0,15,44,1,548
1711,2016,gemeente,23062,78,117,7,14,12,1,444,71,3,23,146,21,47,20,2,63,100,0,1161
1712,2016,gemeente,23064,14,1,0,3,4,0,56,4,0,0,33,1,3,0,0,5,21,0,158
1713,2016,gemeente,23077,93,51,32,47,41,2,918,208,15,87,255,22,41,28,1,106,190,10,1996
1714,2016,gemeente,23081,31,48,0,23,5,0,180,21,2,1,43,7,32,14,2,17,43,1,576
1715,2016,gemeente,23086,59,25,5,38,6,0,367,58,1,13,128,4,22,16,0,31,73,2,806
1716,2016,gemeente,23088,159,151,44,188,48,5,1271,166,22,160,189,67,113,37,3,164,262,7,3325
1717,2016,gemeente,23094,179,80,25,84,30,1,871,156,8,50,208,34,68,29,3,130,224,8,2595
1718,2016,gemeente,23096,49,47,3,99,10,0,448,65,1,24,103,11,33,15,0,47,92,1,966
1719,2016,gemeente,23097,45,18,2,9,5,0,151,31,0,0,57,0,20,10,1,12,38,5,407
1720,2016,gemeente,23098,52,10,7,12,20,0,380,121,3,61,47,20,13,3,0,32,62,10,700
1721,2016,gemeente,23099,33,48,10,7,14,2,347,90,2,11,135,12,7,2,0,33,52,3,613
1722,2016,gemeente,23100,10,7,4,8,3,0,133,19,1,2,68,1,6,5,0,11,22,3,255
1723,2016,gemeente,23101,70,31,15,29,10,0,382,64,2,4,148,7,21,4,0,34,128,62,970
1724,2016,gemeente,23102,53,17,11,17,23,1,384,70,7,15,129,9,17,10,0,60,99,5,956
1725,2016,gemeente,23103,31,40,15,50,8,0,303,58,0,2,99,2,12,4,0,29,61,3,577
1726,2016,gemeente,23104,19,24,6,6,5,0,145,14,0,3,54,1,14,6,0,13,49,0,519
1727,2016,gemeente,23105,41,22,3,14,6,0,210,44,1,3,63,6,21,15,0,16,41,1,559
1728,2016,gemeente,24001,56,225,5,120,18,1,608,54,3,48,85,58,38,16,4,93,182,7,1732
1729,2016,gemeente,24007,15,16,2,13,2,0,127,9,1,15,36,1,23,13,0,11,29,2,315
1730,2016,gemeente,24008,19,9,0,1,1,0,84,10,0,2,37,2,10,3,0,8,22,1,270
1731,2016,gemeente,24009,16,14,5,16,4,0,139,24,1,3,54,4,19,6,1,10,27,1,335
1732,2016,gemeente,24011,33,9,2,6,4,0,120,10,1,14,58,1,3,2,0,11,32,0,316
1733,2016,gemeente,24014,31,8,0,12,7,0,152,16,0,22,44,17,6,10,2,17,42,1,395
1734,2016,gemeente,24016,22,22,2,9,1,0,109,10,0,3,44,2,8,6,0,4,22,0,260
1735,2016,gemeente,24020,64,105,4,97,14,1,618,34,8,87,108,46,46,31,1,86,187,1,1556
1736,2016,gemeente,24028,15,7,1,2,1,0,58,3,0,0,22,1,14,2,0,9,18,0,187
1737,2016,gemeente,24033,18,70,3,41,4,0,207,11,2,9,44,10,19,8,0,38,75,2,559
1738,2016,gemeente,24038,53,14,5,52,4,0,255,28,2,6,57,3,21,11,1,31,81,2,702
1739,2016,gemeente,24041,18,11,2,8,1,0,89,8,0,1,32,0,11,4,0,21,38,0,245
1740,2016,gemeente,24043,24,12,1,6,1,0,132,16,0,9,45,8,9,8,0,5,27,0,307
1741,2016,gemeente,24045,22,10,1,6,0,0,68,6,1,0,19,0,16,4,0,10,33,0,275
1742,2016,gemeente,24048,22,57,1,18,2,0,141,18,1,9,50,2,9,12,0,24,62,1,417
1743,2016,gemeente,24054,19,2,1,4,1,0,44,8,0,0,14,1,6,4,0,4,14,1,166
1744,2016,gemeente,24055,46,27,5,88,7,0,367,40,2,4,113,4,18,7,0,24,67,1,763
1745,2016,gemeente,24059,46,92,3,22,7,1,199,21,4,13,49,9,29,20,1,41,79,3,801
1746,2016,gemeente,24062,670,1308,36,1933,149,5,5862,242,32,425,463,690,219,131,0,446,1010,48,14266
1747,2016,gemeente,24066,23,18,0,9,8,1,142,10,0,3,62,4,17,5,0,13,51,0,447
1748,2016,gemeente,24086,24,16,2,15,0,0,158,10,0,1,71,3,10,4,0,11,42,0,374
1749,2016,gemeente,24094,41,239,3,50,2,0,282,21,0,1,76,54,22,8,0,23,63,1,818
1750,2016,gemeente,24104,76,50,5,68,5,0,430,92,0,5,114,11,32,12,1,65,118,4,959
1751,2016,gemeente,24107,129,158,8,104,21,0,801,52,8,106,153,52,81,37,2,103,202,6,2142
1752,2016,gemeente,24109,23,27,3,24,3,0,151,15,1,12,42,3,17,22,2,15,48,3,411
1753,2016,gemeente,24130,14,39,1,6,2,0,79,10,0,3,23,0,15,3,2,15,42,0,336
1754,2016,gemeente,24133,14,29,0,2,2,0,66,4,0,2,24,0,12,1,0,11,28,0,232
1755,2016,gemeente,24134,32,45,0,36,6,1,274,18,1,9,58,15,35,12,1,38,79,0,827
1756,2016,gemeente,24135,28,10,2,8,1,0,189,12,1,25,44,38,7,11,0,10,46,0,437
1757,2016,gemeente,24137,14,10,0,1,1,0,41,5,0,0,19,1,2,13,1,3,14,0,134
1758,2016,gemeente,31003,41,46,2,31,5,0,182,25,0,10,33,2,19,13,0,40,73,1,602
1759,2016,gemeente,31004,126,165,5,169,23,2,769,54,8,95,40,79,74,26,3,153,342,7,2724
1760,2016,gemeente,31005,429,703,23,912,91,5,3740,292,12,363,281,426,213,108,5,399,1116,45,10862
1761,2016,gemeente,31006,50,10,2,12,3,0,79,8,1,4,14,1,12,10,0,17,34,0,417
1762,2016,gemeente,31012,38,18,0,19,1,0,156,18,2,31,23,5,16,8,1,28,69,1,546
1763,2016,gemeente,31022,31,64,1,33,3,0,256,38,0,10,64,6,28,10,0,40,96,0,774
1764,2016,gemeente,31033,70,48,6,69,7,1,305,25,1,21,30,8,41,25,1,51,126,0,1044
1765,2016,gemeente,31040,45,29,3,37,2,0,218,39,1,11,38,5,38,16,0,38,90,2,700
1766,2016,gemeente,31042,9,4,3,3,1,0,31,2,0,0,3,0,1,2,0,4,9,0,107
1767,2016,gemeente,31043,223,66,18,364,36,0,1151,56,2,120,109,63,65,29,1,138,350,13,2938
1768,2016,gemeente,32003,56,35,3,22,4,0,173,19,1,20,29,4,31,26,2,41,108,1,754
1769,2016,gemeente,32006,20,13,1,8,1,0,66,3,0,4,19,0,21,13,1,20,51,0,340
1770,2016,gemeente,32010,24,17,3,14,3,0,81,9,0,4,9,2,11,5,2,20,62,2,362
1771,2016,gemeente,32011,24,39,3,25,1,0,118,8,1,7,18,0,16,8,0,36,81,1,427
1772,2016,gemeente,32030,8,7,1,4,1,0,28,0,0,1,5,0,6,2,1,7,15,0,101
1773,2016,gemeente,33011,130,109,5,126,25,0,556,30,1,45,44,19,53,55,0,124,249,3,2177
1774,2016,gemeente,33016,3,0,1,1,1,0,14,2,0,0,4,0,1,2,0,2,6,0,61
1775,2016,gemeente,33021,57,48,4,55,9,0,212,11,0,13,24,5,25,14,3,41,110,0,829
1776,2016,gemeente,33029,53,35,7,50,9,0,258,31,5,5,43,3,37,43,2,47,121,4,950
1777,2016,gemeente,33037,24,35,3,6,1,0,108,9,1,5,23,2,9,20,2,20,42,0,406
1778,2016,gemeente,33039,19,3,5,9,6,0,149,12,3,8,27,9,13,12,0,15,44,1,394
1779,2016,gemeente,33040,18,9,6,19,1,0,80,8,0,3,7,0,14,15,0,10,39,3,330
1780,2016,gemeente,33041,10,4,0,0,2,0,14,1,0,0,2,0,7,12,0,5,13,0,127
1781,2016,gemeente,34002,32,12,4,27,4,0,178,16,0,11,53,3,12,9,2,15,60,0,433
1782,2016,gemeente,34003,26,27,4,31,6,0,164,16,1,15,25,4,16,18,1,24,66,2,484
1783,2016,gemeente,34009,32,18,5,24,9,0,168,16,0,6,27,2,26,24,0,20,50,3,471
1784,2016,gemeente,34013,85,68,10,109,8,0,510,88,4,14,50,14,62,57,3,51,118,1,1381
1785,2016,gemeente,34022,272,826,38,621,72,3,2615,219,8,254,261,91,203,54,2,333,691,14,7389
1786,2016,gemeente,34023,31,60,4,56,4,0,254,31,4,21,35,5,27,27,4,24,63,0,699
1787,2016,gemeente,34025,10,11,2,11,0,0,60,3,0,1,9,0,15,4,0,6,16,0,166
1788,2016,gemeente,34027,103,149,17,181,32,0,904,130,13,64,162,23,96,51,3,120,307,2,2537
1789,2016,gemeente,34040,109,141,5,169,13,0,731,79,4,84,68,20,56,18,1,95,257,5,2020
1790,2016,gemeente,34041,100,51,10,112,15,1,602,70,1,28,144,4,42,21,0,53,120,0,1351
1791,2016,gemeente,34042,49,33,9,41,4,0,274,27,2,15,50,3,17,19,1,49,114,1,773
1792,2016,gemeente,34043,8,0,3,3,2,0,54,5,0,0,12,0,5,3,0,8,17,0,146
1793,2016,gemeente,35002,65,31,8,95,10,0,427,51,4,44,34,14,57,47,0,56,130,1,1281
1794,2016,gemeente,35005,32,24,4,38,5,0,172,13,0,7,25,3,20,7,1,28,63,2,550
1795,2016,gemeente,35006,35,12,5,11,0,0,93,8,0,3,14,1,28,9,2,22,53,0,409
1796,2016,gemeente,35011,145,55,7,89,14,0,500,39,1,45,79,26,49,19,2,97,259,5,1821
1797,2016,gemeente,35013,384,569,14,751,106,5,3118,194,23,277,202,305,129,54,2,401,947,50,8204
1798,2016,gemeente,35014,21,42,3,19,1,0,113,9,1,4,25,2,10,14,0,24,50,0,431
1799,2016,gemeente,35029,53,22,5,43,1,0,283,40,0,7,34,13,24,19,0,41,91,1,798
1800,2016,gemeente,36006,23,15,3,10,5,1,105,14,2,2,21,1,21,5,2,13,46,1,342
1801,2016,gemeente,36007,21,26,3,24,7,0,124,10,2,6,20,2,8,16,0,10,40,0,427
1802,2016,gemeente,36008,75,121,7,125,19,0,525,51,6,69,53,14,82,36,1,80,207,5,1630
1803,2016,gemeente,36010,27,34,2,19,1,0,127,16,0,1,32,1,8,7,0,11,29,1,343
1804,2016,gemeente,36011,20,7,2,20,1,0,101,13,0,0,13,2,4,10,3,15,39,0,285
1805,2016,gemeente,36012,27,20,4,8,1,0,115,10,1,10,24,0,20,13,1,14,45,1,429
1806,2016,gemeente,36015,249,340,18,418,54,3,1647,178,7,211,108,59,205,79,9,163,487,12,4659
1807,2016,gemeente,36019,28,12,4,22,3,0,113,6,0,0,18,1,11,18,0,17,38,1,391
1808,2016,gemeente,37002,23,14,1,2,1,0,51,6,1,1,12,1,15,10,0,7,20,0,221
1809,2016,gemeente,37007,27,28,1,9,2,0,112,9,0,3,31,0,19,4,1,13,52,4,420
1810,2016,gemeente,37010,22,17,5,6,3,0,70,4,0,5,8,0,8,8,0,6,30,1,279
1811,2016,gemeente,37011,19,10,4,6,4,0,77,5,0,1,22,0,12,6,0,8,20,0,243
1812,2016,gemeente,37012,17,18,0,6,3,0,43,3,0,0,15,0,11,6,1,3,12,2,216
1813,2016,gemeente,37015,57,28,3,65,10,0,363,34,3,71,42,10,23,15,1,39,97,2,884
1814,2016,gemeente,37017,22,21,2,8,3,0,91,13,1,0,13,0,20,16,0,20,55,0,368
1815,2016,gemeente,37018,26,20,6,13,2,0,166,17,0,1,53,2,11,4,2,12,43,0,475
1816,2016,gemeente,37020,37,24,3,10,0,0,101,16,1,0,29,2,11,7,1,10,47,3,382
1817,2016,gemeente,38002,22,4,1,6,0,0,39,2,0,0,7,0,6,3,1,6,23,1,165
1818,2016,gemeente,38008,59,105,2,54,10,0,385,54,3,41,25,17,38,12,1,64,139,7,1239
1819,2016,gemeente,38014,87,66,1,98,11,2,438,28,1,47,55,13,39,20,1,70,208,10,1540
1820,2016,gemeente,38016,46,45,5,48,4,0,297,28,1,41,21,12,42,15,1,56,136,1,850
1821,2016,gemeente,38025,38,15,3,27,5,0,205,21,1,27,19,7,22,2,1,42,90,0,687
1822,2016,gemeente,41002,337,613,33,387,87,2,2228,207,25,145,366,141,197,146,5,279,670,13,6705
1823,2016,gemeente,41011,88,112,3,116,15,0,335,27,3,23,52,4,56,53,3,50,130,3,1360
1824,2016,gemeente,41018,102,159,7,40,17,0,497,35,3,55,102,19,124,87,3,97,284,21,2312
1825,2016,gemeente,41024,79,58,1,25,3,0,200,23,1,4,40,3,56,45,4,23,85,0,919
1826,2016,gemeente,41027,52,55,0,32,3,0,159,19,1,12,25,4,46,11,2,30,84,1,707
1827,2016,gemeente,41034,48,34,1,42,3,0,218,16,3,25,53,4,22,25,2,30,94,1,810
1828,2016,gemeente,41048,131,259,10,91,27,2,700,53,10,92,89,33,82,26,3,96,280,2,2640
1829,2016,gemeente,41063,16,13,5,7,4,0,111,11,1,3,29,5,14,40,0,16,44,4,385
1830,2016,gemeente,41081,93,100,2,78,7,0,378,30,0,36,31,10,57,59,1,69,175,8,1453
1831,2016,gemeente,41082,57,43,4,15,8,0,266,31,1,4,84,1,45,26,2,41,78,0,859
1832,2016,gemeente,42003,40,31,5,22,6,0,161,29,0,5,33,3,38,43,3,22,79,0,703
1833,2016,gemeente,42004,43,31,2,21,0,0,131,10,0,6,30,1,22,27,0,37,89,1,608
1834,2016,gemeente,42006,174,505,8,221,25,0,939,98,4,73,94,37,138,98,5,206,465,14,3793
1835,2016,gemeente,42008,65,114,13,101,8,0,483,108,3,22,74,10,61,26,3,85,196,3,1520
1836,2016,gemeente,42010,38,21,6,10,5,0,181,40,2,2,50,3,19,26,1,20,55,0,648
1837,2016,gemeente,42011,88,77,3,37,4,0,235,28,2,9,46,8,44,40,3,54,130,2,988
1838,2016,gemeente,42023,27,30,6,15,2,0,164,34,1,4,40,1,21,36,3,30,95,1,638
1839,2016,gemeente,42025,95,109,3,106,15,0,575,47,1,70,81,22,48,85,2,103,232,6,1893
1840,2016,gemeente,42026,39,8,2,17,4,0,143,21,1,0,34,0,19,37,0,21,68,2,505
1841,2016,gemeente,42028,69,42,12,79,10,0,373,68,3,31,22,7,36,42,0,58,163,2,1257
1842,2016,gemeente,43002,25,32,4,19,3,0,177,16,0,22,21,2,31,18,1,30,80,0,612
1843,2016,gemeente,43005,72,202,5,110,22,0,518,27,1,68,72,13,68,47,3,55,230,8,2022
1844,2016,gemeente,43007,12,14,1,4,1,0,58,8,0,2,14,0,14,13,1,9,28,0,245
1845,2016,gemeente,43010,65,54,5,83,4,0,335,36,0,30,45,4,45,45,1,33,113,2,1082
1846,2016,gemeente,43014,12,13,5,4,2,0,45,5,1,0,5,1,8,12,0,3,28,0,248
1847,2016,gemeente,43018,165,92,9,34,10,0,356,26,2,94,36,8,76,29,0,3,165,11,1419
1848,2016,gemeente,44012,35,34,3,30,1,0,156,19,1,13,36,2,14,15,0,17,64,22,452
1849,2016,gemeente,44013,72,48,12,14,6,0,333,55,3,9,104,8,23,21,0,34,82,0,841
1850,2016,gemeente,44019,104,145,6,62,13,0,441,37,0,42,65,9,72,77,2,62,176,9,1763
1851,2016,gemeente,44020,29,14,2,21,1,0,132,28,1,9,31,0,22,13,0,27,62,0,490
1852,2016,gemeente,44021,1545,3016,106,2347,434,20,13306,1709,75,1166,1624,934,798,434,18,1079,2852,168,32731
1853,2016,gemeente,44034,244,39,3,40,4,0,319,31,0,28,91,14,48,43,3,8,102,2,1167
1854,2016,gemeente,44040,42,21,3,29,6,0,237,28,0,8,60,8,16,13,0,51,109,0,706
1855,2016,gemeente,44043,63,36,7,45,8,0,400,76,0,12,92,5,62,36,1,53,114,0,1077
1856,2016,gemeente,44045,33,27,8,14,0,0,121,16,0,8,25,2,14,22,0,0,24,2,381
1857,2016,gemeente,44048,41,28,2,15,6,0,234,25,0,30,61,6,23,15,2,20,64,2,665
1858,2016,gemeente,44052,36,20,2,13,2,0,147,18,1,0,51,0,20,15,4,21,62,5,493
1859,2016,gemeente,44064,37,17,5,9,2,0,156,35,0,8,42,2,8,14,0,13,43,0,420
1860,2016,gemeente,44073,57,153,4,15,4,0,146,6,2,1,30,5,27,29,1,2,57,1,695
1861,2016,gemeente,44081,38,52,2,17,1,0,128,13,0,4,40,1,18,23,4,26,68,2,533
1862,2016,gemeente,44083,118,138,13,125,15,1,673,83,2,59,125,19,66,27,1,75,194,5,1996
1863,2016,gemeente,44084,218,95,6,90,2,0,441,48,0,7,90,7,32,56,1,53,156,2,1646
1864,2016,gemeente,44085,55,42,7,34,5,0,310,27,2,39,58,15,29,17,2,36,106,1,837
1865,2016,gemeente,45035,86,97,9,123,26,2,580,37,5,35,34,22,57,45,1,90,242,8,1915
1866,2016,gemeente,45041,63,116,10,60,19,3,661,81,14,99,97,38,86,33,7,195,350,11,1966
1867,2016,gemeente,45059,30,37,3,10,3,0,151,21,1,9,20,3,21,17,1,26,70,6,587
1868,2016,gemeente,45060,23,13,3,8,4,1,92,5,1,2,17,0,10,7,2,9,32,0,309
1869,2016,gemeente,45061,18,6,4,0,0,0,73,7,2,0,35,0,5,6,0,6,25,0,192
1870,2016,gemeente,45062,5,0,0,1,0,0,11,1,0,0,7,0,0,1,0,1,5,0,35
1871,2016,gemeente,45063,8,7,0,6,2,0,38,5,0,0,12,0,13,7,0,1,13,0,162
1872,2016,gemeente,45064,12,4,0,6,1,0,42,11,1,0,9,0,7,3,0,5,14,0,183
1873,2016,gemeente,45065,16,8,3,7,1,0,50,8,0,1,10,2,8,2,1,5,20,0,196
1874,2016,gemeente,45068,44,29,7,10,5,0,172,18,1,5,52,2,21,10,0,32,84,1,643
1875,2016,gemeente,46003,186,203,24,235,26,1,1025,113,3,40,158,13,108,107,2,150,455,20,3410
1876,2016,gemeente,46013,57,47,6,39,6,0,245,56,0,3,43,5,50,42,1,43,123,3,1007
1877,2016,gemeente,46014,111,134,11,190,32,0,874,118,5,62,98,48,107,111,7,93,269,4,2650
1878,2016,gemeente,46020,56,45,9,24,8,0,294,30,3,21,75,5,40,22,0,41,99,0,893
1879,2016,gemeente,46021,549,254,35,522,79,6,2229,181,14,284,270,111,173,153,9,235,620,10,7088
1880,2016,gemeente,46024,59,52,8,38,9,1,250,17,2,15,55,4,52,15,0,56,143,0,936
1881,2016,gemeente,46025,100,100,6,68,17,0,448,66,6,24,101,10,94,35,2,94,235,4,1714
1882,2016,gemeente,71002,14,23,5,2,3,0,94,7,2,4,42,3,12,3,0,22,48,1,304
1883,2016,gemeente,71004,111,232,13,67,15,0,549,29,4,57,146,13,129,85,3,87,249,4,1988
